id,label,type,tipo_procedimento,url,is_tributario,date,indegree,weighted-indegree,outdegree,weighted-outdegree,degree,weighted-degree,pagerank,weighted-pagerank,authority,hub,norm-betweenness,norm-weighted-betweenness,eigenvector,weighted-eigenvector,modularity-class,weighted-modularity-class
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1996,S 431/1996,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1996%3A431,TRIBUTARIO,1996-12-12,2,2,6,7,8,9,0.00023128581622417898,0.00023128581622417898,5.550041996434689e-10,3.613874173457704e-08,3.7659677030609786e-06,4.142564473367076e-06,2.3749691427360254e-32,2.1970621266300126e-36,440,440
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,S 431/1997,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1997%3A431,TRIBUTARIO,1997-12-16,20,20,7,8,27,28,0.0015348625337734735,0.0015348625337734735,1.2324407197465167e-06,9.51830661223437e-09,0.0003562740348289201,0.00036843554332708343,1.0332104677651176e-15,2.1394314991460924e-20,98,98
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/2004,S 431/2004,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2004%3A431,TRIBUTARIO,2004-12-16,15,27,3,6,18,33,0.0009571020074124033,0.0009571020074124033,8.50712710594745e-06,7.490230645108563e-07,3.70945830069352e-06,9.388019488344868e-07,5.25168930875539e-13,5.727948508392823e-16,444,444
https://dati.cortecostituzionale.it/ontology/Pronuncia/432/1988,O 432/1988,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1988%3A432,TRIBUTARIO,1988-03-24,6,6,1,1,7,7,0.0005646425258338867,0.0005646425258338867,7.13619709910045e-13,1.1604868204538299e-11,0.0,0.0,2.0376750557094954e-29,1.1270342826378205e-33,227,227
https://dati.cortecostituzionale.it/ontology/Pronuncia/432/2004,O 432/2004,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2004%3A432,TRIBUTARIO,2004-12-16,3,3,3,3,6,6,0.00031475922821638276,0.00031475922821638276,2.6024623709451155e-08,4.076205787442423e-07,1.8829838515304893e-07,9.414919257652447e-07,0.020487081490557724,0.021117824832762238,444,444
https://dati.cortecostituzionale.it/ontology/Pronuncia/433/2000,S 433/2000,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2000%3A433,TRIBUTARIO,2000-10-12,0,0,1,1,1,1,0.00016896566759776866,0.00016896566759776866,2.705961084216379e-19,4.4435036751744886e-12,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,39,39
https://dati.cortecostituzionale.it/ontology/Pronuncia/433/2004,O 433/2004,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2004%3A433,TRIBUTARIO,2004-12-16,1,2,1,1,2,3,0.0003125757049115279,0.0003125757049115279,-1.671302613809731e-18,1.3421545056229194e-10,4.142564473367076e-06,4.142564473367076e-06,4.846875801502094e-34,1.1638491265391418e-37,20,20
https://dati.cortecostituzionale.it/ontology/Pronuncia/435/1989,O 435/1989,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1989%3A435,TRIBUTARIO,1989-07-18,0,0,1,1,1,1,0.00016896566759776866,0.00016896566759776866,-1.7910943581605656e-18,-5.2464254540735734e-20,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,109,109
https://dati.cortecostituzionale.it/ontology/Pronuncia/435/2000,O 435/2000,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2000%3A435,TRIBUTARIO,2000-10-12,1,1,0,0,1,1,0.0003125757049115279,0.0003125757049115279,-1.1427202107585824e-19,0.0,0.0,0.0,4.846875801502094e-34,5.858832337680034e-38,422,422
https://dati.cortecostituzionale.it/ontology/Pronuncia/436/1988,S 436/1988,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1988%3A436,TRIBUTARIO,1988-03-25,0,0,0,0,0,0,0.00016896566759776866,0.00016896566759776866,1.4087795149753003e-18,0.0,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,341,341
https://dati.cortecostituzionale.it/ontology/Pronuncia/437/1989,O 437/1989,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1989%3A437,TRIBUTARIO,1989-07-18,0,0,1,1,1,1,0.00016896566759776866,0.00016896566759776866,4.2983199057749555e-19,1.0565455872862573e-19,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,25,25
https://dati.cortecostituzionale.it/ontology/Pronuncia/437/1993,O 437/1993,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1993%3A437,TRIBUTARIO,1993-12-01,1,2,2,2,3,4,0.00020999710683027132,0.00020999710683027132,1.1237581156002246e-09,1.3367387465472952e-10,1.8829838515304893e-07,1.8829838515304893e-07,4.846875801502094e-34,1.1638491265391418e-37,109,109
https://dati.cortecostituzionale.it/ontology/Pronuncia/437/1995,S 437/1995,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1995%3A437,TRIBUTARIO,1995-09-06,1,1,1,1,2,2,0.0003125757049115279,0.0003125757049115279,-4.317119614240387e-19,4.7143363564324874e-12,6.5904434803567125e-06,6.5904434803567125e-06,4.846875801502094e-34,5.858832337680034e-38,136,136
https://dati.cortecostituzionale.it/ontology/Pronuncia/438/1997,O 438/1997,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1997%3A438,TRIBUTARIO,1997-12-16,0,0,0,0,0,0,0.00016896566759776866,0.00016896566759776866,2.487349051463529e-18,0.0,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,342,342
https://dati.cortecostituzionale.it/ontology/Pronuncia/439/1989,O 439/1989,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1989%3A439,TRIBUTARIO,1989-07-18,0,0,1,1,1,1,0.00016896566759776866,0.00016896566759776866,1.968297483967219e-18,-9.364816961278501e-21,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,193,193
https://dati.cortecostituzionale.it/ontology/Pronuncia/439/1999,O 439/1999,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1999%3A439,TRIBUTARIO,1999-11-22,2,2,0,0,2,2,0.0003125757049115279,0.0003125757049115279,6.047288513494612e-18,0.0,0.0,0.0,9.643783811236112e-34,1.1638491265391418e-37,343,343
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1957,S 44/1957,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1957%3A44,TRIBUTARIO,1957-03-07,3,4,2,2,5,6,0.0003889809729820853,0.0003889809729820853,2.2985697407100814e-12,8.768480492435019e-12,3.828733831445328e-06,4.142564473367076e-06,9.8250382464428e-15,1.1073031714636704e-17,26,26
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1963,S 44/1963,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1963%3A44,TRIBUTARIO,1963-04-04,0,0,0,0,0,0,0.00016896566759776866,0.00016896566759776866,-1.2881608789969154e-18,0.0,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,344,344
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1966,S 44/1966,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1966%3A44,TRIBUTARIO,1966-05-04,7,19,3,6,10,25,0.004546399975112069,0.004546399975112069,2.889068389013776e-06,1.1700786145556493e-05,0.00015562715028842163,0.00010589899143146163,1.2456339096614675e-05,3.920648217348377e-06,457,457
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1969,S 44/1969,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1969%3A44,TRIBUTARIO,1969-03-13,0,0,6,7,6,7,0.00016896566759776866,0.00016896566759776866,-4.1561807006871153e-19,2.5104795565376522e-09,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,227,227
