id,value,type,tipoprocedimento,url,isTributario,date
https://dati.cortecostituzionale.it/ontology/Pronuncia/120/2003,O 120/2003,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2003%3A120,TRIBUTARIO,2003-03-26
https://dati.cortecostituzionale.it/ontology/Pronuncia/120/2016,S 120/2016,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2016%3A120,TRIBUTARIO,2016-03-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/120/2020,S 120/2020,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2020%3A120,TRIBUTARIO,2020-05-06
https://dati.cortecostituzionale.it/ontology/Pronuncia/120/2021,S 120/2021,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2021%3A120,TRIBUTARIO,2021-05-25
https://dati.cortecostituzionale.it/ontology/Pronuncia/121/1967,S 121/1967,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1967%3A121,TRIBUTARIO,1967-11-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/121/1982,S 121/1982,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1982%3A121,TRIBUTARIO,1982-06-30
https://dati.cortecostituzionale.it/ontology/Pronuncia/121/1985,S 121/1985,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1985%3A121,TRIBUTARIO,1985-04-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/121/1986,O 121/1986,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1986%3A121,TRIBUTARIO,1986-04-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/121/1989,O 121/1989,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1989%3A121,TRIBUTARIO,1989-03-06
https://dati.cortecostituzionale.it/ontology/Pronuncia/121/2013,S 121/2013,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2013%3A121,TRIBUTARIO,2013-06-03
https://dati.cortecostituzionale.it/ontology/Pronuncia/121/2016,S 121/2016,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2016%3A121,TRIBUTARIO,2016-04-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/122/1957,S 122/1957,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1957%3A122,TRIBUTARIO,1957-07-04
https://dati.cortecostituzionale.it/ontology/Pronuncia/122/1967,S 122/1967,S,GIUDIZIO PER CONFLITTO DI ATTRIBUZIONE TRA ENTI,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1967%3A122,TRIBUTARIO,1967-11-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/122/1974,S 122/1974,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1974%3A122,TRIBUTARIO,1974-05-02
https://dati.cortecostituzionale.it/ontology/Pronuncia/122/1981,O 122/1981,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1981%3A122,TRIBUTARIO,1981-06-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/122/1982,S 122/1982,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1982%3A122,TRIBUTARIO,1982-06-30
https://dati.cortecostituzionale.it/ontology/Pronuncia/122/2006,O 122/2006,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2006%3A122,TRIBUTARIO,2006-03-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/122/2015,O 122/2015,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2015%3A122,TRIBUTARIO,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/122/2019,S 122/2019,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2019%3A122,TRIBUTARIO,2019-04-02
https://dati.cortecostituzionale.it/ontology/Pronuncia/123/1982,S 123/1982,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1982%3A123,TRIBUTARIO,1982-06-30
https://dati.cortecostituzionale.it/ontology/Pronuncia/123/1985,O 123/1985,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1985%3A123,TRIBUTARIO,1985-04-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/123/1986,O 123/1986,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1986%3A123,TRIBUTARIO,1986-04-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/123/1988,S 123/1988,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1988%3A123,TRIBUTARIO,1988-01-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/123/2003,O 123/2003,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2003%3A123,TRIBUTARIO,2003-03-26
https://dati.cortecostituzionale.it/ontology/Pronuncia/123/2005,O 123/2005,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2005%3A123,TRIBUTARIO,2005-03-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/123/2010,S 123/2010,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2010%3A123,TRIBUTARIO,2010-03-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/123/2016,O 123/2016,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2016%3A123,TRIBUTARIO,2016-05-03
https://dati.cortecostituzionale.it/ontology/Pronuncia/124/1957,S 124/1957,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1957%3A124,TRIBUTARIO,1957-10-31
https://dati.cortecostituzionale.it/ontology/Pronuncia/124/1982,S 124/1982,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1982%3A124,TRIBUTARIO,1982-06-30
https://dati.cortecostituzionale.it/ontology/Pronuncia/124/1986,O 124/1986,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1986%3A124,TRIBUTARIO,1986-04-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/124/2003,O 124/2003,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2003%3A124,TRIBUTARIO,2003-03-26
https://dati.cortecostituzionale.it/ontology/Pronuncia/124/2006,O 124/2006,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2006%3A124,TRIBUTARIO,2006-03-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/125/1962,S 125/1962,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1962%3A125,TRIBUTARIO,1962-12-13
https://dati.cortecostituzionale.it/ontology/Pronuncia/125/1969,S 125/1969,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1969%3A125,TRIBUTARIO,1969-07-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/125/1986,O 125/1986,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1986%3A125,TRIBUTARIO,1986-04-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/125/2002,O 125/2002,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2002%3A125,TRIBUTARIO,2002-04-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/125/2013,O 125/2013,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2013%3A125,TRIBUTARIO,2013-06-03
https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1969,S 126/1969,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1969%3A126,TRIBUTARIO,1969-07-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1979,S 126/1979,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1979%3A126,TRIBUTARIO,1979-11-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1984,O 126/1984,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1984%3A126,TRIBUTARIO,1984-04-18
https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1987,O 126/1987,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1987%3A126,TRIBUTARIO,1987-04-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/126/2019,O 126/2019,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2019%3A126,TRIBUTARIO,2019-02-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/127/1963,S 127/1963,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1963%3A127,TRIBUTARIO,1963-07-04
https://dati.cortecostituzionale.it/ontology/Pronuncia/127/1973,O 127/1973,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1973%3A127,TRIBUTARIO,1973-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/127/1984,O 127/1984,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1984%3A127,TRIBUTARIO,1984-04-18
https://dati.cortecostituzionale.it/ontology/Pronuncia/127/1988,S 127/1988,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1988%3A127,TRIBUTARIO,1988-01-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/127/1994,S 127/1994,S,GIUDIZIO PER CONFLITTO DI ATTRIBUZIONE TRA ENTI,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1994%3A127,TRIBUTARIO,1994-03-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/127/1996,S 127/1996,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1996%3A127,TRIBUTARIO,1996-04-17
https://dati.cortecostituzionale.it/ontology/Pronuncia/128/1966,S 128/1966,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1966%3A128,TRIBUTARIO,1966-12-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/128/1972,S 128/1972,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1972%3A128,TRIBUTARIO,1972-07-03
https://dati.cortecostituzionale.it/ontology/Pronuncia/128/1985,O 128/1985,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1985%3A128,TRIBUTARIO,1985-04-29
https://dati.cortecostituzionale.it/ontology/Pronuncia/128/1986,S 128/1986,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1986%3A128,TRIBUTARIO,1986-05-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/128/1992,O 128/1992,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1992%3A128,TRIBUTARIO,1992-03-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/128/1993,S 128/1993,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1993%3A128,TRIBUTARIO,1993-03-25
https://dati.cortecostituzionale.it/ontology/Pronuncia/128/2000,O 128/2000,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2000%3A128,TRIBUTARIO,2000-04-13
https://dati.cortecostituzionale.it/ontology/Pronuncia/128/2019,S 128/2019,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2019%3A128,TRIBUTARIO,2019-04-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/128/2022,S 128/2022,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2022%3A128,TRIBUTARIO,2022-04-26
https://dati.cortecostituzionale.it/ontology/Pronuncia/129/1957,S 129/1957,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1957%3A129,TRIBUTARIO,1957-12-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/129/1968,S 129/1968,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1968%3A129,TRIBUTARIO,1968-12-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/129/1969,S 129/1969,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1969%3A129,TRIBUTARIO,1969-07-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/129/1971,O 129/1971,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1971%3A129,TRIBUTARIO,1971-06-04
https://dati.cortecostituzionale.it/ontology/Pronuncia/129/1973,S 129/1973,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1973%3A129,TRIBUTARIO,1973-06-28
https://dati.cortecostituzionale.it/ontology/Pronuncia/129/1979,O 129/1979,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1979%3A129,TRIBUTARIO,1979-11-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/129/1988,O 129/1988,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1988%3A129,TRIBUTARIO,1988-01-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/129/2007,O 129/2007,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2007%3A129,TRIBUTARIO,2007-04-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/129/2017,O 129/2017,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2017%3A129,TRIBUTARIO,2017-02-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/13/1957,S 13/1957,S,GIUDIZIO PER CONFLITTO DI ATTRIBUZIONE TRA ENTI,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1957%3A13,TRIBUTARIO,1957-01-18
https://dati.cortecostituzionale.it/ontology/Pronuncia/13/1968,O 13/1968,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1968%3A13,TRIBUTARIO,1968-03-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/13/1970,S 13/1970,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1970%3A13,TRIBUTARIO,1970-01-29
https://dati.cortecostituzionale.it/ontology/Pronuncia/13/1971,S 13/1971,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1971%3A13,TRIBUTARIO,1971-01-29
https://dati.cortecostituzionale.it/ontology/Pronuncia/13/1973,O 13/1973,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1973%3A13,TRIBUTARIO,1973-02-06
https://dati.cortecostituzionale.it/ontology/Pronuncia/13/1976,O 13/1976,O,GIUDIZIO PER CONFLITTO DI ATTRIBUZIONE TRA ENTI,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1976%3A13,TRIBUTARIO,1976-01-14
https://dati.cortecostituzionale.it/ontology/Pronuncia/13/1986,S 13/1986,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1986%3A13,TRIBUTARIO,1986-01-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/13/2008,O 13/2008,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2008%3A13,TRIBUTARIO,2008-01-14
https://dati.cortecostituzionale.it/ontology/Pronuncia/13/2010,O 13/2010,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2010%3A13,TRIBUTARIO,2010-01-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/13/2015,S 13/2015,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2015%3A13,TRIBUTARIO,2015-02-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/130/1975,S 130/1975,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1975%3A130,TRIBUTARIO,1975-05-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/130/1982,S 130/1982,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1982%3A130,TRIBUTARIO,1982-07-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/130/1988,O 130/1988,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1988%3A130,TRIBUTARIO,1988-01-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/130/2008,S 130/2008,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2008%3A130,TRIBUTARIO,2008-05-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/1972,S 131/1972,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1972%3A131,TRIBUTARIO,1972-07-03
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/1973,S 131/1973,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1973%3A131,TRIBUTARIO,1973-06-28
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/1988,O 131/1988,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1988%3A131,TRIBUTARIO,1988-01-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/1991,S 131/1991,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1991%3A131,TRIBUTARIO,1991-03-18
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,S 131/2015,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2015%3A131,TRIBUTARIO,2015-05-27
