id,label,type,tipo_procedimento,presidente,relatore,tipodispositivo,url,is_tributario,datadecisione,datadeposito,indegree,weighted-indegree,outdegree,weighted-outdegree,degree,weighted-degree,pagerank,weighted-pagerank,authority,hub,norm-betweenness,norm-weighted-betweenness,eigenvector,weighted-eigenvector,modularity-class,weighted-modularity-class
https://dati.cortecostituzionale.it/ontology/Pronuncia/33/1981,S 33/1981,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,AMADEI,ELIA,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1981/33.html,TRIBUTARIO,1981-02-12,1981-02-26,5,5,0,0,5,5,0.0007718913392394385,0.0007718913392394385,2.0914215662730584e-12,-0.0,0.0,0.0,3.2407855785042236e-17,1.70366985718144e-20,200,200
https://dati.cortecostituzionale.it/ontology/Pronuncia/390/2001,O 390/2001,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,SANTOSUOSSO,BILE,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2001/390.html,TRIBUTARIO,2001-11-22,2001-12-06,0,0,0,0,0,0,0.00018098293497111843,0.00018098293497111843,8.251321818238072e-19,-0.0,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,0,0
https://dati.cortecostituzionale.it/ontology/Pronuncia/174/1975,S 174/1975,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,BONIFACIO,CRISAFULLI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1975/174.html,TRIBUTARIO,1975-06-18,1975-07-03,1,2,0,0,1,2,0.0005166664412128005,0.0005166664412128005,6.562843317085408e-09,-0.0,0.0,0.0,1.1704261337632238e-20,8.354870694051408e-24,505,505
https://dati.cortecostituzionale.it/ontology/Pronuncia/155/1989,O 155/1989,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,SAJA,PESCATORE,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1989/155.html,TRIBUTARIO,1989-03-08,1989-03-21,1,2,0,0,1,2,0.00028352651774240096,0.00028352651774240096,-2.5506230866971717e-19,-0.0,0.0,0.0,4.539235010482847e-28,7.411641946287354e-31,40,40
https://dati.cortecostituzionale.it/ontology/Pronuncia/141/1986,O 141/1986,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,PALADIN,LA PERGOLA,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1986/141.html,TRIBUTARIO,1986-06-11,1986-06-18,0,0,2,2,2,2,0.00018098293497111843,0.00018098293497111843,5.476109395038234e-18,1.9288179342997223e-15,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,186,186
https://dati.cortecostituzionale.it/ontology/Pronuncia/219/1988,S 219/1988,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,SAJA,SAJA,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1988/219.html,TRIBUTARIO,1988-02-11,1988-02-25,0,0,0,0,0,0,0.00018098293497111843,0.00018098293497111843,-1.5411792490722237e-18,-0.0,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,1,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/426/2002,O 426/2002,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,RUPERTO,MARINI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2002/426.html,TRIBUTARIO,2002-10-07,2002-10-18,2,3,7,11,9,14,0.0003911392641721993,0.0003911392641721993,3.1267399711207914e-07,1.6124467140311425e-05,0.00026469986759306723,0.0002620642775367558,1.217042212393062e-14,1.0232344382553368e-16,187,187
https://dati.cortecostituzionale.it/ontology/Pronuncia/342/1985,O 342/1985,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,PALADIN,SAJA,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1985/342.html,TRIBUTARIO,1985-12-10,1985-12-13,3,3,2,4,5,7,0.00030372577316692515,0.00030372577316692515,1.6836169972770545e-09,1.1189307741626069e-07,0.0,0.0,3.9763698691829736e-25,1.989583883929982e-28,321,321
https://dati.cortecostituzionale.it/ontology/Pronuncia/149/2013,O 149/2013,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,,MORELLI,manifesta infondatezza,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2013/149.html,TRIBUTARIO,2013-06-17,2013-06-20,0,0,0,0,0,0,0.00018098293497111843,0.00018098293497111843,-1.9321230566900933e-18,-0.0,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,2,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/181/2000,O 181/2000,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,MIRABELLI,MARINI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2000/181.html,TRIBUTARIO,2000-05-25,2000-06-08,0,0,0,0,0,0,0.00018098293497111843,0.00018098293497111843,-1.906874684124777e-18,-0.0,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,3,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/7/1969,S 7/1969,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,SANDULLI,BRANCA,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1969/7.html,TRIBUTARIO,1969-01-29,1969-02-06,0,0,1,1,1,1,0.00018098293497111843,0.00018098293497111843,1.6222350061917329e-19,3.707611517175294e-12,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,225,225
https://dati.cortecostituzionale.it/ontology/Pronuncia/302/2010,S 302/2010,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,AMIRANTE,SILVESTRI,non fondatezza,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2010/302.html,TRIBUTARIO,2010-10-18,2010-10-22,7,7,1,1,8,8,0.00047830137014352535,0.00047830137014352535,0.0003978077426737219,3.7269801194335566e-20,1.544046758255001e-05,1.544046758255001e-05,1.1305618315280876e-13,2.283924114704212e-15,171,171
https://dati.cortecostituzionale.it/ontology/Pronuncia/49/1969,S 49/1969,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,SANDULLI,OGGIONI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1969/49.html,TRIBUTARIO,1969-03-20,1969-03-26,3,7,1,1,4,8,0.0009982940613604183,0.0009982940613604183,-3.1621971523783715e-18,7.5886024521241e-12,4.503260491149139e-05,4.818555676066522e-05,8.813854234874598e-16,2.509413880145132e-19,200,200
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/2022,S 167/2022,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,AMATO,AMOROSO,illegittimità costituzionale parziale,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2022/167.html,TRIBUTARIO,2022-06-09,2022-07-01,0,0,2,6,2,6,0.00018098293497111843,0.00018098293497111843,-1.0763945300800431e-17,1.314071570383084e-19,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,171,171
https://dati.cortecostituzionale.it/ontology/Pronuncia/288/2019,S 288/2019,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,CAROSI,ANTONINI,non fondatezza,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2019/288.html,TRIBUTARIO,2019-11-20,2019-12-23,9,17,7,10,16,27,0.00044023146395494675,0.00044023146395494675,0.00011172529279543363,4.632196146361767e-05,0.0002530576919081493,0.0002765575163682548,1.0967699632328651e-22,3.648903778792529e-25,187,187
https://dati.cortecostituzionale.it/ontology/Pronuncia/210/1983,S 210/1983,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,ELIA,REALE O.,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1983/210.html,TRIBUTARIO,1983-06-30,1983-07-06,3,3,3,4,6,7,0.00027127129331501123,0.00027127129331501123,5.56723208824412e-16,9.015910746580974e-17,5.648951554591468e-07,1.6946854663774405e-06,3.9763698691829745e-25,1.989583883929982e-28,457,457
https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1988,O 21/1988,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,SAJA,BORZELLINO,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1988/21.html,TRIBUTARIO,1988-01-13,1988-01-19,4,5,1,1,5,6,0.0006380687509222172,0.0006380687509222172,3.1650672578354243e-12,2.598458078396724e-10,2.2001321316668386e-05,2.1447186068932275e-05,1.1446255153301717e-15,2.9526829797095988e-18,204,204
https://dati.cortecostituzionale.it/ontology/Pronuncia/158/1973,S 158/1973,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,BONIFACIO,ROCCHETTI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1973/158.html,TRIBUTARIO,1973-11-09,1973-11-21,3,5,2,3,5,8,0.0004886136832849661,0.0004886136832849661,1.8709743953863783e-13,6.123289319126921e-18,1.1297903109182936e-06,1.1297903109182936e-06,1.3489839256505356e-27,1.8427109793063042e-30,348,348
https://dati.cortecostituzionale.it/ontology/Pronuncia/913/1988,O 913/1988,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,SAJA,PESCATORE,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1988/913.html,TRIBUTARIO,1988-07-07,1988-07-26,0,0,1,1,1,1,0.00018098293497111843,0.00018098293497111843,2.2026352700636576e-17,1.035004214057211e-12,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,438,438
https://dati.cortecostituzionale.it/ontology/Pronuncia/375/2004,O 375/2004,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,ONIDA,MARINI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2004/375.html,TRIBUTARIO,2004-11-29,2004-12-02,0,0,2,2,2,2,0.00018098293497111843,0.00018098293497111843,6.070463587290289e-19,2.0625239891821205e-08,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,340,340
https://dati.cortecostituzionale.it/ontology/Pronuncia/209/2018,S 209/2018,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,LATTANZI,BARBERA,illegittimità costituzionale,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2018/209.html,TRIBUTARIO,2018-10-10,2018-11-22,1,1,4,10,5,11,0.00020028642499759895,0.00020028642499759895,8.128026128389133e-08,1.0834571172885373e-07,4.0349653961367624e-07,1.0042580541495944e-06,6.243276619995597e-24,1.0940508268045545e-26,480,480
https://dati.cortecostituzionale.it/ontology/Pronuncia/334/2009,S 334/2009,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,AMIRANTE,GALLO F.,illegittimità costituzionale parziale|non fondatezza,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2009/334.html,TRIBUTARIO,2009-12-14,2009-12-18,0,0,4,4,4,4,0.00018098293497111843,0.00018098293497111843,-2.703538908655549e-19,4.221441794451136e-06,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,225,225
https://dati.cortecostituzionale.it/ontology/Pronuncia/224/2011,O 224/2011,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,QUARANTA,FRIGO,manifesta infondatezza,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2011/224.html,TRIBUTARIO,2011-07-19,2011-07-21,1,2,0,0,1,2,0.0003347983091280423,0.0003347983091280423,2.9771511885703218e-18,-0.0,0.0,0.0,4.539235010482847e-28,7.411641946287354e-31,4,4
https://dati.cortecostituzionale.it/ontology/Pronuncia/207/1972,O 207/1972,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,MORTATI,BONIFACIO,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1972/207.html,TRIBUTARIO,1972-12-14,1972-12-29,0,0,1,2,1,2,0.00018098293497111843,0.00018098293497111843,2.137197560455556e-18,1.51772049042482e-11,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,225,225
https://dati.cortecostituzionale.it/ontology/Pronuncia/19/2007,O 19/2007,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,BILE,GALLO F.,manifesta infondatezza,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2007/19.html,TRIBUTARIO,2007-01-10,2007-01-26,0,0,1,1,1,1,0.00018098293497111843,0.00018098293497111843,1.2894616718657852e-17,5.0788849158514214e-21,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,5,5
https://dati.cortecostituzionale.it/ontology/Pronuncia/129/1971,O 129/1971,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,BRANCA,DE MARCO,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1971/129.html,TRIBUTARIO,1971-06-04,1971-06-09,0,0,1,2,1,2,0.00018098293497111843,0.00018098293497111843,1.2249282698394544e-17,-3.609595515204946e-20,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,6,6
https://dati.cortecostituzionale.it/ontology/Pronuncia/62/1987,S 62/1987,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,LA PERGOLA,PESCATORE,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1987/62.html,TRIBUTARIO,1987-02-25,1987-03-02,1,1,0,0,1,1,0.0002913752986523116,0.0002913752986523116,6.541799246198207e-09,-0.0,0.0,0.0,0.000405441003975228,0.0014262489620887606,480,480
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2002,S 17/2002,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,RUPERTO,VARI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2002/17.html,TRIBUTARIO,2002-01-28,2002-02-06,0,0,0,0,0,0,0.00018098293497111843,0.00018098293497111843,-1.0808303383851172e-18,-0.0,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,7,7
https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1999,S 111/1999,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,GRANATA,ONIDA,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1999/111.html,TRIBUTARIO,1999-03-24,1999-04-02,8,14,4,4,12,18,0.0023949140603742184,0.0023949140603742184,3.1940379902488226e-07,6.970923164850288e-11,0.00032727598511023555,0.0003529973058041369,0.18736667215760475,0.2456186560009835,480,480
https://dati.cortecostituzionale.it/ontology/Pronuncia/575/2000,O 575/2000,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,SANTOSUOSSO,BILE,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2000/575.html,TRIBUTARIO,2000-12-14,2000-12-21,3,3,1,2,4,5,0.00032090998948290303,0.00032090998948290303,9.277871375784262e-08,4.42607757936718e-13,2.259580621836587e-06,2.259580621836587e-06,3.821971945939084e-25,1.8922805846167967e-28,200,200
https://dati.cortecostituzionale.it/ontology/Pronuncia/170/1989,O 170/1989,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,SAJA,CAIANIELLO,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1989/170.html,TRIBUTARIO,1989-03-09,1989-03-29,0,0,2,2,2,2,0.00018098293497111843,0.00018098293497111843,3.6142949656256456e-19,2.983587238168252e-07,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,505,505
https://dati.cortecostituzionale.it/ontology/Pronuncia/119/2003,O 119/2003,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,CHIEPPA,MARINI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2003/119.html,TRIBUTARIO,2003-03-26,2003-04-10,0,0,0,0,0,0,0.00018098293497111843,0.00018098293497111843,-3.172755848662753e-18,-0.0,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,8,8
https://dati.cortecostituzionale.it/ontology/Pronuncia/88/1966,S 88/1966,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,AMBROSINI,BONIFACIO,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1966/88.html,TRIBUTARIO,1966-06-22,1966-07-06,2,2,2,3,4,5,0.00021551258207220945,0.00021551258207220945,0.0086312207015051,1.5292558980559868e-08,8.173589289263167e-06,6.6563479151602785e-06,2.524931955691259e-20,1.2989756680163985e-22,147,147
https://dati.cortecostituzionale.it/ontology/Pronuncia/789/1988,O 789/1988,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,SAJA,BORZELLINO,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1988/789.html,TRIBUTARIO,1988-06-22,1988-07-07,4,5,1,1,5,6,0.0006814756128570033,0.0006814756128570033,7.23805502499927e-14,1.0679757754085513e-12,1.1486201494335985e-05,1.1486201494335985e-05,4.4234488415571123e-16,2.523866936302689e-19,321,321
https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1977,S 63/1977,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,ROSSI,ASTUTI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1977/63.html,TRIBUTARIO,1977-04-13,1977-04-20,19,37,2,2,21,39,0.0032008976719989303,0.0032008976719989303,2.367131299453174e-12,5.6575569441503433e-11,2.673837069173295e-05,2.673837069173295e-05,2.739601001326199e-20,1.4181465528145231e-22,457,457
https://dati.cortecostituzionale.it/ontology/Pronuncia/94/1972,S 94/1972,S,GIUDIZIO PER CONFLITTO DI ATTRIBUZIONE TRA ENTI,CHIARELLI,BENEDETTI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1972/94.html,TRIBUTARIO,1972-05-10,1972-05-18,1,1,0,0,1,1,0.00021338166588737634,0.00021338166588737634,9.5859964638006e-13,-0.0,0.0,0.0,1.0058236662568345e-21,2.8160778635080045e-24,480,480
https://dati.cortecostituzionale.it/ontology/Pronuncia/249/1998,O 249/1998,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,VASSALLI,MARINI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1998/249.html,TRIBUTARIO,1998-06-30,1998-07-03,0,0,0,0,0,0,0.00018098293497111843,0.00018098293497111843,-9.97809554612775e-19,-0.0,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,9,9
https://dati.cortecostituzionale.it/ontology/Pronuncia/233/1982,O 233/1982,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,ELIA,DE STEFANO,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1982/233.html,TRIBUTARIO,1982-12-13,1982-12-22,0,0,0,0,0,0,0.00018098293497111843,0.00018098293497111843,-4.494985556977398e-18,-0.0,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,10,10
https://dati.cortecostituzionale.it/ontology/Pronuncia/550/1987,O 550/1987,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,SAJA,SAJA,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1987/550.html,TRIBUTARIO,1987-11-27,1987-12-17,0,0,1,1,1,1,0.00018098293497111843,0.00018098293497111843,6.570012962752058e-19,1.0902424810280644e-09,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,17,17
https://dati.cortecostituzionale.it/ontology/Pronuncia/85/1980,O 85/1980,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,AMADEI,ASTUTI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1980/85.html,TRIBUTARIO,1980-06-05,1980-06-11,8,9,2,5,10,14,0.0005581604701377676,0.0005581604701377676,2.4686214378856157e-15,7.294632450217281e-14,1.600536273800916e-06,5.648951554591468e-07,1.0452995135161131e-22,3.1931767387992096e-26,457,457
https://dati.cortecostituzionale.it/ontology/Pronuncia/252/1987,O 252/1987,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,SAJA,CASAVOLA,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1987/252.html,TRIBUTARIO,1987-07-01,1987-07-06,0,0,1,1,1,1,0.00018098293497111843,0.00018098293497111843,6.0029930870129755e-18,4.9425221317331325e-17,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,149,149
https://dati.cortecostituzionale.it/ontology/Pronuncia/476/2005,O 476/2005,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,MARINI,GALLO F.,manifesta inammissibilità,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2005/476.html,TRIBUTARIO,2005-12-14,2005-12-28,3,4,3,3,6,7,0.00042199620992230534,0.00042199620992230534,1.0895227842227346e-09,6.256374602633923e-08,8.473427331887202e-07,1.035641118341769e-06,3.976369869182974e-25,2.090559005858759e-28,480,480
https://dati.cortecostituzionale.it/ontology/Pronuncia/288/2016,S 288/2016,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,GROSSI,LATTANZI,non fondatezza,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2016/288.html,TRIBUTARIO,2016-11-08,2016-12-21,0,0,1,3,1,3,0.00018098293497111843,0.00018098293497111843,6.754078313747985e-18,4.723019525188023e-08,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,480,480
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/2006,O 18/2006,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,MARINI,QUARANTA,manifesta inammissibilità,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2006/18.html,TRIBUTARIO,2006-01-11,2006-01-20,2,2,2,2,4,4,0.0003725269065621322,0.0003725269065621322,7.664532155924268e-15,3.035904772270569e-14,3.061731742588575e-05,3.0485347617487892e-05,1.6341246037738243e-26,2.0201824057265807e-29,200,200
https://dati.cortecostituzionale.it/ontology/Pronuncia/118/1972,S 118/1972,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,CHIARELLI,MORTATI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1972/118.html,TRIBUTARIO,1972-06-22,1972-07-06,0,0,0,0,0,0,0.00018098293497111843,0.00018098293497111843,-4.523161366525631e-19,-0.0,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,11,11
https://dati.cortecostituzionale.it/ontology/Pronuncia/169/2016,O 169/2016,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,GROSSI,CAROSI,manifesta inammissibilità,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2016/169.html,TRIBUTARIO,2016-06-01,2016-07-13,0,0,2,2,2,2,0.00018098293497111843,0.00018098293497111843,-4.75151557956198e-19,1.1805060635300558e-07,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,187,187
https://dati.cortecostituzionale.it/ontology/Pronuncia/367/1985,O 367/1985,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,PALADIN,ROEHRSSEN,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1985/367.html,TRIBUTARIO,1985-12-18,1985-12-21,1,1,1,1,2,2,0.00025789062204958034,0.00025789062204958034,1.1664300335331605e-14,3.899849785304613e-14,1.8829838515304893e-07,1.8829838515304893e-07,4.539235010482847e-28,3.7398193306954543e-31,438,438
https://dati.cortecostituzionale.it/ontology/Pronuncia/274/2005,S 274/2005,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,CAPOTOSTI,MARINI,illegittimità costituzionale parziale,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2005/274.html,TRIBUTARIO,2005-07-04,2005-07-12,1,1,6,6,7,7,0.0003347983091280423,0.0003347983091280423,-9.316506630963625e-19,2.0616825914282525e-08,4.5191612436731735e-06,4.5191612436731735e-06,4.539235010482847e-28,3.7398193306954543e-31,204,204
https://dati.cortecostituzionale.it/ontology/Pronuncia/319/1987,O 319/1987,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,SAJA,SAJA,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1987/319.html,TRIBUTARIO,1987-10-14,1987-10-22,2,2,0,0,2,2,0.000403592471407948,0.000403592471407948,1.3405682001230573e-13,-0.0,0.0,0.0,8.341056506338497e-08,2.400567581264952e-09,340,340
https://dati.cortecostituzionale.it/ontology/Pronuncia/214/2015,O 214/2015,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,CRISCUOLO,AMATO,estinzione del processo,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2015/214.html,TRIBUTARIO,2015-10-07,2015-10-29,0,0,0,0,0,0,0.00018098293497111843,0.00018098293497111843,4.805460187925274e-19,-0.0,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,12,12
https://dati.cortecostituzionale.it/ontology/Pronuncia/247/1990,O 247/1990,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,CONSO,GRECO,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1990/247.html,TRIBUTARIO,1990-05-03,1990-05-15,0,0,6,6,6,6,0.00018098293497111843,0.00018098293497111843,6.194457875715137e-18,1.567386737028926e-14,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,200,200
https://dati.cortecostituzionale.it/ontology/Pronuncia/53/2001,O 53/2001,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,RUPERTO,MARINI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2001/53.html,TRIBUTARIO,2001-02-21,2001-03-06,2,4,0,0,2,4,0.0004523645769738092,0.0004523645769738092,8.793465196858537e-08,-0.0,0.0,0.0,4.722083068651593e-26,6.958783823697689e-29,122,122
https://dati.cortecostituzionale.it/ontology/Pronuncia/107/1995,S 107/1995,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,BALDASSARRE,VARI,,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/1995/107.html,TRIBUTARIO,1995-03-23,1995-04-06,0,0,3,3,3,3,0.00018098293497111843,0.00018098293497111843,1.0453881969431553e-18,2.6390204144850036e-07,0.0,0.0,6.393288747158936e-30,6.799671510355371e-33,301,301
https://dati.cortecostituzionale.it/ontology/Pronuncia/192/2015,S 192/2015,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,CRISCUOLO,ZANON,inammissibilità|non fondatezza|illegittimità costituzionale parziale,http://dati.igsg.cnr.it/repo/IT/CORTE_COST/2015/192.html,TRIBUTARIO,2015-07-08,2015-09-24,2,2,3,5,5,7,0.00019092620065990076,0.00019092620065990076,0.00029399058914033807,1.4106398713352615e-09,3.7659677030609786e-06,3.7659677030609786e-06,1.6341246037738243e-26,8.831413357649556e-29,171,171
